GO_ID	Term	Ontology	clusterProfiler_BH_FDR	clusterProfiler_raw_pvalue	clusterProfiler_FoldEnrichment	clusterProfiler_DE_gene_count	topGO_raw_pvalue	topGO_Annotated	topGO_DE_gene_count	topGO_Expected_DE_genes	gProfiler_Up_FDR	gProfiler_Up_intersection_size	gProfiler_Down_FDR	gProfiler_Down_intersection_size	Methods significantly enriched	Methods included	Significant method(s)	clusterProfiler_included	topGO_included	gProfiler_included	clusterProfiler_significant	topGO_significant	gProfiler_significant
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	GO:BP					1.0	10.0	2.0	1.13					0	1		False	True	False	False	False	False
GO:0101023	vascular endothelial cell proliferation	GO:BP					1.0	24.0	3.0	2.7					0	1		False	True	False	False	False	False
GO:0101024	mitotic nuclear membrane organization	GO:BP					1.0	10.0	0.0	1.13					0	1		False	True	False	False	False	False
GO:0104004	cellular response to environmental stimulus	GO:BP					1.0	308.0	30.0	34.67					0	1		False	True	False	False	False	False
GO:0106030	neuron projection fasciculation	GO:BP					1.0	17.0	5.0	1.91					0	1		False	True	False	False	False	False
GO:0106049	regulation of cellular response to osmotic stress	GO:BP					1.0	11.0	0.0	1.24					0	1		False	True	False	False	False	False
GO:0106057	negative regulation of calcineurin-mediated signaling	GO:BP					1.0	12.0	3.0	1.35					0	1		False	True	False	False	False	False
GO:0106058	positive regulation of calcineurin-mediated signaling	GO:BP					1.0	19.0	4.0	2.14					0	1		False	True	False	False	False	False
GO:0106118	regulation of sterol biosynthetic process	GO:BP					1.0	28.0	5.0	3.15					0	1		False	True	False	False	False	False
GO:0106120	positive regulation of sterol biosynthetic process	GO:BP					1.0	15.0	3.0	1.69					0	1		False	True	False	False	False	False
GO:0110025	DNA strand resection involved in replication fork processing	GO:BP					1.0	10.0	0.0	1.13					0	1		False	True	False	False	False	False
GO:0110096	cellular response to aldehyde	GO:BP					1.0	23.0	1.0	2.59					0	1		False	True	False	False	False	False
GO:0110154	RNA decapping	GO:BP					1.0	27.0	2.0	3.04					0	1		False	True	False	False	False	False
GO:0110156	mRNA methylguanosine-cap decapping	GO:BP					1.0	23.0	2.0	2.59					0	1		False	True	False	False	False	False
GO:0120178	steroid hormone biosynthetic process	GO:BP					1.0	46.0	3.0	5.18					0	1		False	True	False	False	False	False
GO:0120180	cell-substrate junction disassembly	GO:BP					1.0	12.0	1.0	1.35					0	1		False	True	False	False	False	False
GO:0120182	regulation of focal adhesion disassembly	GO:BP					1.0	11.0	0.0	1.24					0	1		False	True	False	False	False	False
GO:0120254	olefinic compound metabolic process	GO:BP					1.0	162.0	13.0	18.24					0	1		False	True	False	False	False	False
GO:0120255	olefinic compound biosynthetic process	GO:BP					1.0	31.0	2.0	3.49					0	1		False	True	False	False	False	False
GO:0120261	regulation of heterochromatin organization	GO:BP					1.0	15.0	4.0	1.69					0	1		False	True	False	False	False	False
GO:0120262	negative regulation of heterochromatin organization	GO:BP					1.0	10.0	3.0	1.13					0	1		False	True	False	False	False	False
GO:0140014	mitotic nuclear division	GO:BP					1.0	278.0	22.0	31.3					0	1		False	True	False	False	False	False
GO:0140029	exocytic process	GO:BP					1.0	85.0	20.0	9.57					0	1		False	True	False	False	False	False
GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	GO:BP					1.0	11.0	0.0	1.24					0	1		False	True	False	False	False	False
GO:0140053	mitochondrial gene expression	GO:BP					1.0	169.0	6.0	19.03					0	1		False	True	False	False	False	False
GO:0140112	extracellular vesicle biogenesis	GO:BP					1.0	23.0	5.0	2.59					0	1		False	True	False	False	False	False
GO:0140239	postsynaptic endocytosis	GO:BP					1.0	36.0	5.0	4.05					0	1		False	True	False	False	False	False
GO:0140253	cell-cell fusion	GO:BP					1.0	88.0	6.0	9.91					0	1		False	True	False	False	False	False
GO:0140271	hexose import across plasma membrane	GO:BP					1.0	63.0	6.0	7.09					0	1		False	True	False	False	False	False
GO:0140367	antibacterial innate immune response	GO:BP					1.0	16.0	0.0	1.8					0	1		False	True	False	False	False	False
GO:0140448	signaling receptor ligand precursor processing	GO:BP					1.0	40.0	6.0	4.5					0	1		False	True	False	False	False	False
GO:0140527	reciprocal homologous recombination	GO:BP					1.0	60.0	4.0	6.75					0	1		False	True	False	False	False	False
GO:0140546	defense response to symbiont	GO:BP					1.0	1049.0	108.0	118.09					0	1		False	True	False	False	False	False
GO:0140632	canonical inflammasome complex assembly	GO:BP					1.0	54.0	8.0	6.08					0	1		False	True	False	False	False	False
GO:0140673	transcription elongation-coupled chromatin remodeling	GO:BP					1.0	15.0	0.0	1.69					0	1		False	True	False	False	False	False
GO:0140694	membraneless organelle assembly	GO:BP					1.0	417.0	38.0	46.94					0	1		False	True	False	False	False	False
GO:0140888	interferon-mediated signaling pathway	GO:BP					1.0	97.0	11.0	10.92					0	1		False	True	False	False	False	False
GO:0140894	endolysosomal toll-like receptor signaling pathway	GO:BP					1.0	53.0	6.0	5.97					0	1		False	True	False	False	False	False
GO:0140895	cell surface toll-like receptor signaling pathway	GO:BP					1.0	67.0	2.0	7.54					0	1		False	True	False	False	False	False
GO:0140896	cGAS/STING signaling pathway	GO:BP					1.0	28.0	0.0	3.15					0	1		False	True	False	False	False	False
GO:0140962	multicellular organismal-level chemical homeostasis	GO:BP					1.0	65.0	5.0	7.32					0	1		False	True	False	False	False	False
GO:0140966	piRNA-mediated heterochromatin formation	GO:BP					1.0	16.0	1.0	1.8					0	1		False	True	False	False	False	False
GO:0141061	disruption of cell in another organism	GO:BP					1.0	85.0	7.0	9.57					0	1		False	True	False	False	False	False
GO:0141084	inflammasome-mediated signaling pathway	GO:BP					1.0	58.0	8.0	6.53					0	1		False	True	False	False	False	False
GO:0141085	regulation of inflammasome-mediated signaling pathway	GO:BP					1.0	51.0	8.0	5.74					0	1		False	True	False	False	False	False
GO:0141086	negative regulation of inflammasome-mediated signaling pathway	GO:BP					1.0	19.0	3.0	2.14					0	1		False	True	False	False	False	False
GO:0141087	positive regulation of inflammasome-mediated signaling pathway	GO:BP					1.0	30.0	5.0	3.38					0	1		False	True	False	False	False	False
GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	GO:BP					1.0	312.0	39.0	35.12					0	1		False	True	False	False	False	False
GO:0141124	intracellular signaling cassette	GO:BP					1.0	1816.0	237.0	204.44					0	1		False	True	False	False	False	False
GO:0141176	gene silencing by piRNA-directed DNA methylation	GO:BP					1.0	15.0	1.0	1.69					0	1		False	True	False	False	False	False
GO:0141187	nucleic acid biosynthetic process	GO:BP					1.0	4234.0	382.0	476.64					0	1		False	True	False	False	False	False
GO:0141188	nucleic acid catabolic process	GO:BP					1.0	419.0	33.0	47.17					0	1		False	True	False	False	False	False
GO:0141193	nuclear receptor-mediated signaling pathway	GO:BP					1.0	182.0	23.0	20.49					0	1		False	True	False	False	False	False
GO:0141198	protein branched polyubiquitination	GO:BP					1.0	19.0	0.0	2.14					0	1		False	True	False	False	False	False
GO:0150076	neuroinflammatory response	GO:BP					1.0	76.0	9.0	8.56					0	1		False	True	False	False	False	False
GO:0150077	regulation of neuroinflammatory response	GO:BP					1.0	41.0	4.0	4.62					0	1		False	True	False	False	False	False
GO:0150115	cell-substrate junction organization	GO:BP					1.0	101.0	11.0	11.37					0	1		False	True	False	False	False	False
GO:0150116	regulation of cell-substrate junction organization	GO:BP					1.0	73.0	8.0	8.22					0	1		False	True	False	False	False	False
GO:0150117	positive regulation of cell-substrate junction organization	GO:BP					1.0	32.0	5.0	3.6					0	1		False	True	False	False	False	False
GO:0150118	negative regulation of cell-substrate junction organization	GO:BP					1.0	20.0	2.0	2.25					0	1		False	True	False	False	False	False
GO:0160049	negative regulation of cGAS/STING signaling pathway	GO:BP					1.0	15.0	0.0	1.69					0	1		False	True	False	False	False	False
GO:0160165	CD8-positive, alpha-beta T cell homeostasis	GO:BP					1.0	14.0	0.0	1.58					0	1		False	True	False	False	False	False
GO:0160307	protein biosynthetic process	GO:BP					1.0	670.0	57.0	75.42					0	1		False	True	False	False	False	False
GO:0170041	non-proteinogenic amino acid metabolic process	GO:BP					1.0	55.0	6.0	6.19					0	1		False	True	False	False	False	False
GO:0170062	nutrient storage	GO:BP					1.0	81.0	8.0	9.12					0	1		False	True	False	False	False	False
GO:0180012	co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway	GO:BP					1.0	11.0	0.0	1.24					0	1		False	True	False	False	False	False
GO:0180046	GPI anchored protein biosynthesis	GO:BP					1.0	31.0	3.0	3.49					0	1		False	True	False	False	False	False
GO:0180064	protein O-linked glycosylation via xylose	GO:BP					1.0	54.0	6.0	6.08					0	1		False	True	False	False	False	False
GO:1900024	regulation of substrate adhesion-dependent cell spreading	GO:BP					1.0	57.0	11.0	6.42					0	1		False	True	False	False	False	False
GO:1900046	regulation of hemostasis	GO:BP					1.0	66.0	5.0	7.43					0	1		False	True	False	False	False	False
GO:1900047	negative regulation of hemostasis	GO:BP					1.0	47.0	4.0	5.29					0	1		False	True	False	False	False	False
GO:1900048	positive regulation of hemostasis	GO:BP					1.0	26.0	2.0	2.93					0	1		False	True	False	False	False	False
GO:1900077	negative regulation of cellular response to insulin stimulus	GO:BP					1.0	37.0	4.0	4.17					0	1		False	True	False	False	False	False
GO:1900078	positive regulation of cellular response to insulin stimulus	GO:BP					1.0	21.0	1.0	2.36					0	1		False	True	False	False	False	False
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	GO:BP					1.0	38.0	3.0	4.28					0	1		False	True	False	False	False	False
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	GO:BP					1.0	14.0	0.0	1.58					0	1		False	True	False	False	False	False
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:BP					1.0	25.0	5.0	2.81					0	1		False	True	False	False	False	False
GO:1900225	regulation of NLRP3 inflammasome complex assembly	GO:BP					1.0	47.0	8.0	5.29					0	1		False	True	False	False	False	False
GO:1900368	regulation of post-transcriptional gene silencing by regulatory ncRNA	GO:BP					1.0	32.0	4.0	3.6					0	1		False	True	False	False	False	False
GO:1900369	negative regulation of post-transcriptional gene silencing by regulatory ncRNA	GO:BP					1.0	16.0	2.0	1.8					0	1		False	True	False	False	False	False
GO:1900370	positive regulation of post-transcriptional gene silencing by RNA	GO:BP					1.0	11.0	1.0	1.24					0	1		False	True	False	False	False	False
GO:1900371	regulation of purine nucleotide biosynthetic process	GO:BP					1.0	23.0	5.0	2.59					0	1		False	True	False	False	False	False
GO:1900376	regulation of secondary metabolite biosynthetic process	GO:BP					1.0	18.0	2.0	2.03					0	1		False	True	False	False	False	False
GO:1900378	positive regulation of secondary metabolite biosynthetic process	GO:BP					1.0	13.0	1.0	1.46					0	1		False	True	False	False	False	False
GO:1900449	regulation of glutamate receptor signaling pathway	GO:BP					1.0	13.0	0.0	1.46					0	1		False	True	False	False	False	False
GO:1900451	positive regulation of glutamate receptor signaling pathway	GO:BP					1.0	10.0	0.0	1.13					0	1		False	True	False	False	False	False
GO:1900542	regulation of purine nucleotide metabolic process	GO:BP					1.0	79.0	11.0	8.89					0	1		False	True	False	False	False	False
GO:1900544	positive regulation of purine nucleotide metabolic process	GO:BP					1.0	37.0	7.0	4.17					0	1		False	True	False	False	False	False
GO:1900744	regulation of p38MAPK cascade	GO:BP					1.0	37.0	2.0	4.17					0	1		False	True	False	False	False	False
GO:1900746	regulation of vascular endothelial growth factor signaling pathway	GO:BP					1.0	29.0	4.0	3.26					0	1		False	True	False	False	False	False
GO:1900864	mitochondrial RNA modification	GO:BP					1.0	17.0	0.0	1.91					0	1		False	True	False	False	False	False
GO:1901099	negative regulation of signal transduction in absence of ligand	GO:BP					1.0	26.0	3.0	2.93					0	1		False	True	False	False	False	False
GO:1901184	regulation of ERBB signaling pathway	GO:BP					1.0	77.0	8.0	8.67					0	1		False	True	False	False	False	False
GO:1901185	negative regulation of ERBB signaling pathway	GO:BP					1.0	36.0	5.0	4.05					0	1		False	True	False	False	False	False
GO:1901186	positive regulation of ERBB signaling pathway	GO:BP					1.0	33.0	1.0	3.71					0	1		False	True	False	False	False	False
GO:1901222	regulation of non-canonical NF-kappaB signal transduction	GO:BP					1.0	90.0	9.0	10.13					0	1		False	True	False	False	False	False
GO:1901293	nucleoside phosphate biosynthetic process	GO:BP					1.0	313.0	46.0	35.24					0	1		False	True	False	False	False	False
GO:1901317	regulation of flagellated sperm motility	GO:BP					1.0	20.0	4.0	2.25					0	1		False	True	False	False	False	False
GO:1901342	regulation of vasculature development	GO:BP					1.0	298.0	26.0	33.55					0	1		False	True	False	False	False	False
GO:1901343	negative regulation of vasculature development	GO:BP					1.0	108.0	11.0	12.16					0	1		False	True	False	False	False	False
GO:1901503	ether biosynthetic process	GO:BP					1.0	13.0	3.0	1.46					0	1		False	True	False	False	False	False
GO:1901523	icosanoid catabolic process	GO:BP					1.0	10.0	0.0	1.13					0	1		False	True	False	False	False	False
GO:1901532	regulation of hematopoietic progenitor cell differentiation	GO:BP					1.0	34.0	1.0	3.83					0	1		False	True	False	False	False	False
GO:1901550	regulation of endothelial cell development	GO:BP					1.0	17.0	3.0	1.91					0	1		False	True	False	False	False	False
GO:1901568	fatty acid derivative metabolic process	GO:BP					1.0	80.0	14.0	9.01					0	1		False	True	False	False	False	False
GO:1901605	alpha-amino acid metabolic process	GO:BP					1.0	193.0	31.0	21.73					0	1		False	True	False	False	False	False
GO:1901606	alpha-amino acid catabolic process	GO:BP					1.0	101.0	20.0	11.37					0	1		False	True	False	False	False	False
GO:1901607	alpha-amino acid biosynthetic process	GO:BP					1.0	56.0	6.0	6.3					0	1		False	True	False	False	False	False
GO:1901623	regulation of lymphocyte chemotaxis	GO:BP					1.0	21.0	4.0	2.36					0	1		False	True	False	False	False	False
GO:1901632	regulation of synaptic vesicle membrane organization	GO:BP					1.0	21.0	6.0	2.36					0	1		False	True	False	False	False	False
GO:1901634	positive regulation of synaptic vesicle membrane organization	GO:BP					1.0	15.0	5.0	1.69					0	1		False	True	False	False	False	False
GO:1901658	glycosyl compound catabolic process	GO:BP					1.0	20.0	2.0	2.25					0	1		False	True	False	False	False	False
GO:1901661	quinone metabolic process	GO:BP					1.0	23.0	5.0	2.59					0	1		False	True	False	False	False	False
GO:1901663	quinone biosynthetic process	GO:BP					1.0	19.0	4.0	2.14					0	1		False	True	False	False	False	False
GO:1901731	positive regulation of platelet aggregation	GO:BP					1.0	12.0	0.0	1.35					0	1		False	True	False	False	False	False
GO:1901800	positive regulation of proteasomal protein catabolic process	GO:BP					1.0	109.0	15.0	12.27					0	1		False	True	False	False	False	False
GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	GO:BP					1.0	15.0	0.0	1.69					0	1		False	True	False	False	False	False
GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I	GO:BP					1.0	11.0	0.0	1.24					0	1		False	True	False	False	False	False
GO:1901847	nicotinate metabolic process	GO:BP					1.0	12.0	0.0	1.35					0	1		False	True	False	False	False	False
GO:1901863	positive regulation of muscle tissue development	GO:BP					1.0	13.0	0.0	1.46					0	1		False	True	False	False	False	False
GO:1901873	regulation of post-translational protein modification	GO:BP					1.0	215.0	30.0	24.2					0	1		False	True	False	False	False	False
GO:1901874	negative regulation of post-translational protein modification	GO:BP					1.0	83.0	10.0	9.34					0	1		False	True	False	False	False	False
GO:1901875	positive regulation of post-translational protein modification	GO:BP					1.0	117.0	17.0	13.17					0	1		False	True	False	False	False	False
GO:1901879	regulation of protein depolymerization	GO:BP					1.0	88.0	7.0	9.91					0	1		False	True	False	False	False	False
GO:1901880	negative regulation of protein depolymerization	GO:BP					1.0	70.0	7.0	7.88					0	1		False	True	False	False	False	False
GO:1901881	positive regulation of protein depolymerization	GO:BP					1.0	20.0	2.0	2.25					0	1		False	True	False	False	False	False
GO:1901950	dense core granule transport	GO:BP					1.0	10.0	2.0	1.13					0	1		False	True	False	False	False	False
GO:1901976	regulation of cell cycle checkpoint	GO:BP					1.0	56.0	6.0	6.3					0	1		False	True	False	False	False	False
